Author(s) ID,PublicationEID
 15728275900,2-s2.0-85160644088
57808944400,2-s2.0-85160598558
 56218227500,2-s2.0-85160598558
 56589231400,2-s2.0-85160598558
 56602012300,2-s2.0-85160598558
42761838200,2-s2.0-85150981054
 57220635488,2-s2.0-85150981054
 57092637100,2-s2.0-85150981054
 58159538200,2-s2.0-85150981054
 57748600300,2-s2.0-85150981054
7404408137,2-s2.0-85137600590
 8704400400,2-s2.0-85137600590
 57210564477,2-s2.0-85137600590
 12141248300,2-s2.0-85137600590
 57880163500,2-s2.0-85137600590
 57732575500,2-s2.0-85137600590
 56701400000,2-s2.0-85137600590
57197426635,2-s2.0-85119412118
 57209782941,2-s2.0-85119412118
 56735937800,2-s2.0-85119412118
 56644956600,2-s2.0-85119412118
 55930281600,2-s2.0-85119412118
 55602548600,2-s2.0-85119412118
38461225700,2-s2.0-85138762381
 35100398600,2-s2.0-85138762381
 55265360800,2-s2.0-85138762381
57197837988,2-s2.0-85142243827
 57216687191,2-s2.0-85142243827
 36049422600,2-s2.0-85142243827
57214604175,2-s2.0-85146253695
 23388687100,2-s2.0-85146253695
 36619263600,2-s2.0-85146253695
 57214079067,2-s2.0-85146253695
 7004375559,2-s2.0-85146253695
7401629959,2-s2.0-85166737613
 57994996300,2-s2.0-85166737613
 57211634575,2-s2.0-85166737613
 57192067259,2-s2.0-85166737613
 57216951180,2-s2.0-85166737613
 57203199420,2-s2.0-85166737613
 8079895700,2-s2.0-85166737613
6506966824,2-s2.0-85160723746
 57271785400,2-s2.0-85160723746
 57215124387,2-s2.0-85160723746
 58296777900,2-s2.0-85160723746
 57196010316,2-s2.0-85160723746
 57212146746,2-s2.0-85160723746
 58297656000,2-s2.0-85160723746
 8978006600,2-s2.0-85160723746
7006659655,2-s2.0-85152171247
 6602737927,2-s2.0-85152171247
57785315900,2-s2.0-85159555542
 55880029400,2-s2.0-85159555542
 53865004100,2-s2.0-85159555542
 58254334200,2-s2.0-85159555542
 58256931200,2-s2.0-85159555542
 14519038000,2-s2.0-85159555542
16174103700,2-s2.0-85150014412
 58142311100,2-s2.0-85150014412
 58142311200,2-s2.0-85150014412
 58142035400,2-s2.0-85150014412
 58141746300,2-s2.0-85150014412
11739060300,2-s2.0-85152012975
 23036004300,2-s2.0-85152012975
57217535364,2-s2.0-85160300284
 57214093016,2-s2.0-85160300284
 57936341500,2-s2.0-85160300284
 58290040800,2-s2.0-85160300284
 8273606200,2-s2.0-85160300284
58038787400,2-s2.0-85148371042
 58107831600,2-s2.0-85148371042
57224998793,2-s2.0-85160219616
 6604017312,2-s2.0-85160219616
58123922000,2-s2.0-85149173024
 47160966400,2-s2.0-85149173024
 57196218022,2-s2.0-85149173024
 58093857000,2-s2.0-85149173024
54950182700,2-s2.0-85157992546
 57090900500,2-s2.0-85157992546
 57090797900,2-s2.0-85157992546
 57194835435,2-s2.0-85157992546
 50262643400,2-s2.0-85157992546
 6701328438,2-s2.0-85157992546
 57105254400,2-s2.0-85157992546
55915223300,2-s2.0-85162101941
 25653520700,2-s2.0-85162101941
56386258600,2-s2.0-85156218637
 55644900200,2-s2.0-85156218637
 56399723700,2-s2.0-85156218637
 57197541110,2-s2.0-85156218637
 7404382490,2-s2.0-85156218637
 57193763559,2-s2.0-85156218637
26028629800,2-s2.0-85149980525
 20433646800,2-s2.0-85149980525
 56013605100,2-s2.0-85149980525
 55185277800,2-s2.0-85149980525
 57339918200,2-s2.0-85149980525
 57192070746,2-s2.0-85149980525
 7003887438,2-s2.0-85149980525
58161251700,2-s2.0-85159579068
 58161571400,2-s2.0-85159579068
 58161506500,2-s2.0-85159579068
 36697042800,2-s2.0-85159579068
57967374700,2-s2.0-85141981876
 57967209300,2-s2.0-85141981876
 57223862253,2-s2.0-85141981876
 57204349370,2-s2.0-85141981876
 36462533600,2-s2.0-85141981876
57213174892,2-s2.0-85159235682
 57204442488,2-s2.0-85159235682
 58079428900,2-s2.0-85159235682
 57272669700,2-s2.0-85159235682
 57225741223,2-s2.0-85159235682
 57327547200,2-s2.0-85159235682
 57188662459,2-s2.0-85159235682
 56070363300,2-s2.0-85159235682
57203104947,2-s2.0-85089074315
 55817858100,2-s2.0-85089074315
 8345890200,2-s2.0-85089074315
58086545800,2-s2.0-85160935079
 58300111400,2-s2.0-85160935079
 57200818230,2-s2.0-85160935079
 58299529500,2-s2.0-85160935079
 58300111500,2-s2.0-85160935079
 58299529600,2-s2.0-85160935079
 58299824600,2-s2.0-85160935079
 56695373600,2-s2.0-85160935079
 58299529700,2-s2.0-85160935079
 58300018400,2-s2.0-85160935079
 57222033369,2-s2.0-85160935079
 58299921000,2-s2.0-85160935079
 57200828478,2-s2.0-85160935079
 8917272700,2-s2.0-85160935079
 57189039555,2-s2.0-85160935079
 58300018500,2-s2.0-85160935079
 37120034900,2-s2.0-85160935079
 56030315500,2-s2.0-85160935079
58292445200,2-s2.0-85160428597
 56172765600,2-s2.0-85160428597
57218854467,2-s2.0-85152526242
 6602284155,2-s2.0-85152526242
57800878600,2-s2.0-85149444145
 14034052100,2-s2.0-85149444145
23099087300,2-s2.0-85149892130
 57113467400,2-s2.0-85149892130
 57370095000,2-s2.0-85149892130
 7003655679,2-s2.0-85149892130
 57194167689,2-s2.0-85149892130
 6603908582,2-s2.0-85149892130
 7004169083,2-s2.0-85149892130
35790936100,2-s2.0-85152945508
 57204321848,2-s2.0-85152945508
 55967017300,2-s2.0-85152945508
 58189059800,2-s2.0-85152945508
 57835032800,2-s2.0-85152945508
 57204313738,2-s2.0-85152945508
 7201867861,2-s2.0-85152945508
 12790094800,2-s2.0-85152945508
 7407522741,2-s2.0-85152945508
57423014100,2-s2.0-85163683651
 57212529664,2-s2.0-85163683651
55212932300,2-s2.0-85153714644
 35337224900,2-s2.0-85153714644
 57204144089,2-s2.0-85153714644
 57192080287,2-s2.0-85153714644
 57218366674,2-s2.0-85153714644
 58113596100,2-s2.0-85153714644
 6507436865,2-s2.0-85153714644
57201990904,2-s2.0-85156113226
 6506223321,2-s2.0-85156113226
 57190677799,2-s2.0-85156113226
 57206128696,2-s2.0-85156113226
57427297900,2-s2.0-85151892510
 57023309200,2-s2.0-85151892510
 57188828991,2-s2.0-85151892510
 57427026500,2-s2.0-85151892510
 57213175711,2-s2.0-85151892510
6701425858,2-s2.0-85159856952
 57194516577,2-s2.0-85159856952
 57223802481,2-s2.0-85159856952
 15925962200,2-s2.0-85159856952
 57202136970,2-s2.0-85159856952
 57195921307,2-s2.0-85159856952
 57192159680,2-s2.0-85159856952
56091995200,2-s2.0-85158817540
57201366766,2-s2.0-85152225643
 57414341900,2-s2.0-85152225643
 57215204356,2-s2.0-85152225643
 57207995941,2-s2.0-85152225643
 57224447532,2-s2.0-85152225643
 35189168900,2-s2.0-85152225643
9272820800,2-s2.0-85152165772
 57212648677,2-s2.0-85152165772
 57147680200,2-s2.0-85152165772
 55766178000,2-s2.0-85152165772
 55934236200,2-s2.0-85152165772
 57846763100,2-s2.0-85152165772
58286997900,2-s2.0-85160106774
 56203724100,2-s2.0-85160106774
 55312769200,2-s2.0-85160106774
 58123252200,2-s2.0-85160106774
57201449799,2-s2.0-85160003799
 26767934800,2-s2.0-85160003799
 22333666200,2-s2.0-85160003799
 56241026900,2-s2.0-85160003799
57126539200,2-s2.0-85152679076
 57222423634,2-s2.0-85152679076
 58136157100,2-s2.0-85152679076
 57207346356,2-s2.0-85152679076
 57188656467,2-s2.0-85152679076
 58601899400,2-s2.0-85152679076
 57885012500,2-s2.0-85152679076
 57215504567,2-s2.0-85152679076
 7403564520,2-s2.0-85152679076
 55904678300,2-s2.0-85152679076
57200415294,2-s2.0-85147855272
 57217038535,2-s2.0-85147855272
 57941832600,2-s2.0-85147855272
 25959803600,2-s2.0-85147855272
 57726764500,2-s2.0-85147855272
 55484285200,2-s2.0-85147855272
 57305287800,2-s2.0-85147855272
56850132300,2-s2.0-85153705817
 57194181226,2-s2.0-85153705817
57201905038,2-s2.0-85149702141
 7006472073,2-s2.0-85149702141
57239504700,2-s2.0-85149183347
 58583083400,2-s2.0-85149183347
57189064061,2-s2.0-85153324703
 57208326799,2-s2.0-85153324703
 56165929000,2-s2.0-85153324703
 7005569439,2-s2.0-85153324703
 36706325600,2-s2.0-85153324703
 56183971800,2-s2.0-85153324703
57667966800,2-s2.0-85149594806
 57203072257,2-s2.0-85149594806
 16315312800,2-s2.0-85149594806
58126003800,2-s2.0-85163998151
 55561366300,2-s2.0-85163998151
55842420100,2-s2.0-85160017571
 57218772346,2-s2.0-85160017571
 57205613078,2-s2.0-85160017571
 57188762857,2-s2.0-85160017571
57204356399,2-s2.0-85159897368
 36469300700,2-s2.0-85159897368
 57668450200,2-s2.0-85159897368
 57668113800,2-s2.0-85159897368
 58283709500,2-s2.0-85159897368
57222982328,2-s2.0-85156177511
 6504230426,2-s2.0-85156177511
 56178789000,2-s2.0-85156177511
 57208121325,2-s2.0-85156177511
 56898969100,2-s2.0-85156177511
 57215487292,2-s2.0-85156177511
57190346029,2-s2.0-85148753522
 6701828974,2-s2.0-85148753522
36999522700,2-s2.0-85151503603
 57192676751,2-s2.0-85151503603
 57211661555,2-s2.0-85151503603
 57203055953,2-s2.0-85151503603
57981812300,2-s2.0-85151168218
 57982136000,2-s2.0-85151168218
 57215206058,2-s2.0-85151168218
 57982136100,2-s2.0-85151168218
 57981648300,2-s2.0-85151168218
 57980984400,2-s2.0-85151168218
 58163283600,2-s2.0-85151168218
 57188689312,2-s2.0-85151168218
 57727398800,2-s2.0-85151168218
 55208920700,2-s2.0-85151168218
56507454500,2-s2.0-85152477333
 56216374900,2-s2.0-85152477333
 55683327400,2-s2.0-85152477333
57796549000,2-s2.0-85153681383
 56786372800,2-s2.0-85153681383
 6701634197,2-s2.0-85153681383
 58197952500,2-s2.0-85153681383
 6602881914,2-s2.0-85153681383
 56433738300,2-s2.0-85153681383
57217150010,2-s2.0-85158904880
 58241782600,2-s2.0-85158904880
 8961505200,2-s2.0-85158904880
 57050676100,2-s2.0-85158904880
58190972900,2-s2.0-85153086274
 56009475600,2-s2.0-85153086274
 6603366024,2-s2.0-85153086274
 57189629939,2-s2.0-85153086274
 6603946750,2-s2.0-85153086274
8861656700,2-s2.0-85153414194
 55645082100,2-s2.0-85153414194
 57223004856,2-s2.0-85153414194
 7102525297,2-s2.0-85153414194
57224851028,2-s2.0-85153972960
 57217029325,2-s2.0-85153972960
 7402713319,2-s2.0-85153972960
 14008189100,2-s2.0-85153972960
 14041727100,2-s2.0-85153972960
36116538600,2-s2.0-85152920148
 57201067843,2-s2.0-85152920148
 57212048754,2-s2.0-85152920148
 58188471900,2-s2.0-85152920148
 57218529381,2-s2.0-85152920148
 7402323114,2-s2.0-85152920148
 57212049119,2-s2.0-85152920148
 23669868100,2-s2.0-85152920148
58114780300,2-s2.0-85148764121
 55840893500,2-s2.0-85148764121
 36467145500,2-s2.0-85148764121
 24338450800,2-s2.0-85148764121
57188741789,2-s2.0-85152517043
 56767773900,2-s2.0-85152517043
 53863372800,2-s2.0-85152517043
 57193769385,2-s2.0-85152517043
 56452459100,2-s2.0-85152517043
 57195511630,2-s2.0-85152517043
57202627364,2-s2.0-85152231052
 57221338908,2-s2.0-85152231052
 58179367700,2-s2.0-85152231052
 55320710700,2-s2.0-85152231052
 15047514100,2-s2.0-85152231052
 7005559921,2-s2.0-85152231052
 35146703900,2-s2.0-85152231052
57887228400,2-s2.0-85163525447
 58403944200,2-s2.0-85163525447
 57217017905,2-s2.0-85163525447
 44961538800,2-s2.0-85163525447
 58401878300,2-s2.0-85163525447
57678053500,2-s2.0-85153714281
 58426398700,2-s2.0-85153714281
 56265347700,2-s2.0-85153714281
 18434407500,2-s2.0-85153714281
57654030000,2-s2.0-85160008914
 57886029400,2-s2.0-85160008914
 57654030100,2-s2.0-85160008914
 6506645565,2-s2.0-85160008914
 26649345400,2-s2.0-85160008914
58236404800,2-s2.0-85157974845
 58235721500,2-s2.0-85157974845
 57194704250,2-s2.0-85157974845
 6603600128,2-s2.0-85157974845
 58236177200,2-s2.0-85157974845
 26538874700,2-s2.0-85157974845
56326336800,2-s2.0-85136586036
 37021155400,2-s2.0-85136586036
57196018226,2-s2.0-85151337114
 57192268459,2-s2.0-85151337114
 57222813189,2-s2.0-85151337114
 57923519500,2-s2.0-85151337114
 55854631900,2-s2.0-85151337114
58317291200,2-s2.0-85162153513
 57785242500,2-s2.0-85162153513
 57203995752,2-s2.0-85162153513
 57201406329,2-s2.0-85162153513
57224851514,2-s2.0-85151318035
 57206132314,2-s2.0-85151318035
 57563692800,2-s2.0-85151318035
 57390554200,2-s2.0-85151318035
 57221973516,2-s2.0-85151318035
 7403368189,2-s2.0-85151318035
 7203056909,2-s2.0-85151318035
 24297881400,2-s2.0-85151318035
 24604939500,2-s2.0-85151318035
57452406900,2-s2.0-85170052234
16403408800,2-s2.0-85158005776
 57222189705,2-s2.0-85158005776
 57213518635,2-s2.0-85158005776
 57508699900,2-s2.0-85158005776
 25031569200,2-s2.0-85158005776
 8880226800,2-s2.0-85158005776
57352279100,2-s2.0-85158145607
 6506544018,2-s2.0-85158145607
 6505789639,2-s2.0-85158145607
57220870301,2-s2.0-85152968036
 54994042800,2-s2.0-85152968036
 27567980500,2-s2.0-85152968036
 57218880784,2-s2.0-85152968036
57212504886,2-s2.0-85152126789
 57192239737,2-s2.0-85152126789
 36965875700,2-s2.0-85152126789
 56201553900,2-s2.0-85152126789
 35865461200,2-s2.0-85152126789
 56380053600,2-s2.0-85152126789
56803339200,2-s2.0-85150754997
57889261600,2-s2.0-85153783052
 57201321895,2-s2.0-85153783052
 57750702300,2-s2.0-85153783052
 57751984500,2-s2.0-85153783052
 55322142300,2-s2.0-85153783052
 57199151578,2-s2.0-85153783052
55962514800,2-s2.0-85152475036
 53981759400,2-s2.0-85152475036
 57824466900,2-s2.0-85152475036
 7006162263,2-s2.0-85152475036
 14018842800,2-s2.0-85152475036
57221784399,2-s2.0-85160419151
 6701652168,2-s2.0-85160419151
57221157838,2-s2.0-85148683346
 57372960600,2-s2.0-85148683346
 57221157978,2-s2.0-85148683346
 57295150900,2-s2.0-85148683346
 57209654187,2-s2.0-85148683346
57431340700,2-s2.0-85149386000
 57563822200,2-s2.0-85149386000
 58127119700,2-s2.0-85149386000
 57222171584,2-s2.0-85149386000
 58127493700,2-s2.0-85149386000
 35190934500,2-s2.0-85149386000
 6601954646,2-s2.0-85149386000
57090807600,2-s2.0-85154619797
 57216716557,2-s2.0-85154619797
 55345976900,2-s2.0-85154619797
 55159241300,2-s2.0-85154619797
57201876595,2-s2.0-85150061616
58220821800,2-s2.0-85156128527
 15080931300,2-s2.0-85156128527
 25644163800,2-s2.0-85156128527
 55257959900,2-s2.0-85156128527
 58220615100,2-s2.0-85156128527
 57833590600,2-s2.0-85156128527
 57216888316,2-s2.0-85156128527
15045452200,2-s2.0-85152590830
 57217071142,2-s2.0-85152590830
 57838703600,2-s2.0-85152590830
 57210224866,2-s2.0-85152590830
 26632133200,2-s2.0-85152590830
 58184789000,2-s2.0-85152590830
 58184789100,2-s2.0-85152590830
 58184889300,2-s2.0-85152590830
 57188632318,2-s2.0-85152590830
 58030441700,2-s2.0-85152590830
 7004458126,2-s2.0-85152590830
 7402142462,2-s2.0-85152590830
6602335691,2-s2.0-85149342425
 57211485911,2-s2.0-85149342425
 57191524810,2-s2.0-85149342425
16240352100,2-s2.0-85167981281
57189601242,2-s2.0-85153771811
 55993153200,2-s2.0-85153771811
51161592900,2-s2.0-85153791067
 58198468600,2-s2.0-85153791067
 57209202233,2-s2.0-85153791067
 55849923600,2-s2.0-85153791067
 22034358400,2-s2.0-85153791067
 24824284200,2-s2.0-85153791067
58221611600,2-s2.0-85156154153
 56862382200,2-s2.0-85156154153
 57405329000,2-s2.0-85156154153
 57788039900,2-s2.0-85156154153
 57760004100,2-s2.0-85156154153
 58220523500,2-s2.0-85156154153
 58220954600,2-s2.0-85156154153
57376999200,2-s2.0-85160016444
 55293571400,2-s2.0-85160016444
 58153951400,2-s2.0-85160016444
 55257355500,2-s2.0-85160016444
 57222174487,2-s2.0-85160016444
 7005369380,2-s2.0-85160016444
 23018409300,2-s2.0-85160016444
 36614981400,2-s2.0-85160016444
57192006502,2-s2.0-85150443203
 57194529511,2-s2.0-85150443203
 57202203022,2-s2.0-85150443203
58238245200,2-s2.0-85158085959
 57197629885,2-s2.0-85158085959
 57223210775,2-s2.0-85158085959
 55338899300,2-s2.0-85158085959
 58236788000,2-s2.0-85158085959
58350089700,2-s2.0-85162864960
 35191169600,2-s2.0-85162864960
 57191695715,2-s2.0-85162864960
 57213869488,2-s2.0-85162864960
24369026200,2-s2.0-85150226023
57220084388,2-s2.0-85158871757
 58242499300,2-s2.0-85158871757
 36620501100,2-s2.0-85158871757
57219858232,2-s2.0-85158085559
57218914089,2-s2.0-85152557050
 57220495571,2-s2.0-85152557050
 16313971400,2-s2.0-85152557050
 57218207356,2-s2.0-85152557050
 57535594200,2-s2.0-85152557050
 55946660600,2-s2.0-85152557050
57188683710,2-s2.0-85150486781
 57224928281,2-s2.0-85150486781
 57211430018,2-s2.0-85150486781
 57218272515,2-s2.0-85150486781
 39961287000,2-s2.0-85150486781
 57192662874,2-s2.0-85150486781
 22980218200,2-s2.0-85150486781
 7102609090,2-s2.0-85150486781
 7006403796,2-s2.0-85150486781
 37052833600,2-s2.0-85150486781
 57988031100,2-s2.0-85150486781
57983824300,2-s2.0-85149423191
 7401445941,2-s2.0-85149423191
 12768369500,2-s2.0-85149423191
9272820800,2-s2.0-85160844899
 58298328200,2-s2.0-85160844899
 55766178000,2-s2.0-85160844899
58428408900,2-s2.0-85153878267
 58202589600,2-s2.0-85153878267
 57149450600,2-s2.0-85153878267
 26643620400,2-s2.0-85153878267
 35146785500,2-s2.0-85153878267
 57221904323,2-s2.0-85153878267
58237298500,2-s2.0-85158092760
 35273743300,2-s2.0-85158092760
 55899085700,2-s2.0-85158092760
 58238026300,2-s2.0-85158092760
 57113331500,2-s2.0-85158092760
 13906150400,2-s2.0-85158092760
57439422000,2-s2.0-85151455135
 57201005596,2-s2.0-85151455135
 55914289700,2-s2.0-85151455135
 38062179300,2-s2.0-85151455135
 57438740000,2-s2.0-85151455135
 57222525457,2-s2.0-85151455135
 55512627500,2-s2.0-85151455135
 16319816500,2-s2.0-85151455135
58094113100,2-s2.0-85151072716
 57149681800,2-s2.0-85151072716
 56148954800,2-s2.0-85151072716
 58094583100,2-s2.0-85151072716
 57314791000,2-s2.0-85151072716
 57197802102,2-s2.0-85151072716
 56553715400,2-s2.0-85151072716
 57197795796,2-s2.0-85151072716
 57197796060,2-s2.0-85151072716
 55732781600,2-s2.0-85151072716
 22936332900,2-s2.0-85151072716
 56255558200,2-s2.0-85151072716
 57189992409,2-s2.0-85151072716
47761212800,2-s2.0-85156211042
 58223362100,2-s2.0-85156211042
 58162835500,2-s2.0-85156211042
57967524800,2-s2.0-85160029989
 58286945400,2-s2.0-85160029989
 35915751200,2-s2.0-85160029989
 8672330800,2-s2.0-85160029989
 57218116212,2-s2.0-85160029989
55584791316,2-s2.0-85148368143
 57211295040,2-s2.0-85148368143
 58108268200,2-s2.0-85148368143
14619912500,2-s2.0-85149168901
7404211271,2-s2.0-85162898162
 7102459026,2-s2.0-85162898162
 57554306100,2-s2.0-85162898162
 25634569300,2-s2.0-85162898162
6602416583,2-s2.0-85152526993
 58184305800,2-s2.0-85152526993
58134616800,2-s2.0-85149706756
 57191422092,2-s2.0-85149706756
 58134818500,2-s2.0-85149706756
57207355524,2-s2.0-85151307675
 57190759131,2-s2.0-85151307675
 41262478700,2-s2.0-85151307675
57222987117,2-s2.0-85152223358
 23088029900,2-s2.0-85152223358
 57197847718,2-s2.0-85152223358
 34870116100,2-s2.0-85152223358
57219761166,2-s2.0-85164228123
 36638265400,2-s2.0-85164228123
 57951766900,2-s2.0-85164228123
 7004856457,2-s2.0-85164228123
56030978500,2-s2.0-85144052483
 22937205000,2-s2.0-85144052483
 27168370100,2-s2.0-85144052483
57548896500,2-s2.0-85163325745
 57201818945,2-s2.0-85163325745
57195377841,2-s2.0-85143971288
 21742155700,2-s2.0-85143971288
 7006526000,2-s2.0-85143971288
56013933500,2-s2.0-85137552268
 55790194400,2-s2.0-85137552268
 8967971100,2-s2.0-85137552268
 57219284830,2-s2.0-85137552268
 57223875953,2-s2.0-85137552268
56040199100,2-s2.0-85139115238
 57195224973,2-s2.0-85139115238
57223349710,2-s2.0-85148336811
 57204903826,2-s2.0-85148336811
 58001404100,2-s2.0-85148336811
 58604280900,2-s2.0-85148336811
 58107940200,2-s2.0-85148336811
 57224760580,2-s2.0-85148336811
 56986358800,2-s2.0-85148336811
16318908700,2-s2.0-85150666757
 57194521578,2-s2.0-85150666757
 8436723000,2-s2.0-85150666757
 8923727000,2-s2.0-85150666757
 55515957200,2-s2.0-85150666757
 7004938547,2-s2.0-85150666757
 6701862687,2-s2.0-85150666757
 35104749500,2-s2.0-85150666757
 6508182907,2-s2.0-85150666757
 7401551570,2-s2.0-85150666757
 7006349658,2-s2.0-85150666757
57194680902,2-s2.0-85145278853
 57246226100,2-s2.0-85145278853
57188764422,2-s2.0-85149733549
 57202837658,2-s2.0-85149733549
 55386230500,2-s2.0-85149733549
 36757769000,2-s2.0-85149733549
57463051800,2-s2.0-85125087556
 57205744381,2-s2.0-85125087556
 57191519812,2-s2.0-85125087556
57219545515,2-s2.0-85142806640
 57210927087,2-s2.0-85142806640
 7003835495,2-s2.0-85142806640
55615163600,2-s2.0-85151281370
 56459817600,2-s2.0-85151281370
 57201462110,2-s2.0-85151281370
 57222732629,2-s2.0-85151281370
 35234320800,2-s2.0-85151281370
58106144000,2-s2.0-85161622090
 16318462500,2-s2.0-85161622090
 6603839089,2-s2.0-85161622090
 25637482200,2-s2.0-85161622090
 57202454795,2-s2.0-85161622090
 7006009131,2-s2.0-85161622090
 7005513228,2-s2.0-85161622090
57015320300,2-s2.0-85147380215
 57580999000,2-s2.0-85147380215
 7004398913,2-s2.0-85147380215
55499789000,2-s2.0-85146985711
 57200147381,2-s2.0-85146985711
 57224580531,2-s2.0-85146985711
 55905069700,2-s2.0-85146985711
 7403516282,2-s2.0-85146985711
57474228600,2-s2.0-85160629211
 57189626155,2-s2.0-85160629211
 57226349081,2-s2.0-85160629211
 57189597944,2-s2.0-85160629211
57995709700,2-s2.0-85143518048
 57193915585,2-s2.0-85143518048
58037412100,2-s2.0-85143296421
 57195573889,2-s2.0-85143296421
 56957746400,2-s2.0-85143296421
26646667100,2-s2.0-85149322511
 56270481200,2-s2.0-85149322511
 36843894700,2-s2.0-85149322511
 57190012456,2-s2.0-85149322511
57207946650,2-s2.0-85151452613
 37047359000,2-s2.0-85151452613
 57216824613,2-s2.0-85151452613
 24176404000,2-s2.0-85151452613
 35281084700,2-s2.0-85151452613
57211753281,2-s2.0-85149312283
 57844545100,2-s2.0-85149312283
 57201721312,2-s2.0-85149312283
 57193766658,2-s2.0-85149312283
 56405263500,2-s2.0-85149312283
 27368031300,2-s2.0-85149312283
 8549413500,2-s2.0-85149312283
 57189380941,2-s2.0-85149312283
57212089787,2-s2.0-85141177419
 57216232482,2-s2.0-85141177419
 57278007900,2-s2.0-85141177419
 57192956740,2-s2.0-85141177419
 57952838400,2-s2.0-85141177419
 57951522400,2-s2.0-85141177419
 57952398300,2-s2.0-85141177419
 57951968100,2-s2.0-85141177419
 35328627600,2-s2.0-85141177419
 15057599000,2-s2.0-85141177419
56329357600,2-s2.0-85169011297
 57202426187,2-s2.0-85169011297
37028223900,2-s2.0-85147606124
 57213001965,2-s2.0-85147606124
 57212415102,2-s2.0-85147606124
 57208755936,2-s2.0-85147606124
 56565521700,2-s2.0-85147606124
57191403721,2-s2.0-85161823405
 12794272900,2-s2.0-85161823405
 8878294300,2-s2.0-85161823405
58088224300,2-s2.0-85147310358
 55291761400,2-s2.0-85147310358
 36662350000,2-s2.0-85147310358
 57217842412,2-s2.0-85147310358
 58065321600,2-s2.0-85147310358
 24485669800,2-s2.0-85147310358
58576255600,2-s2.0-85165058384
 58576066100,2-s2.0-85165058384
 57670707400,2-s2.0-85165058384
 58576066200,2-s2.0-85165058384
57209641586,2-s2.0-85122695172
 57191048318,2-s2.0-85122695172
 36184415800,2-s2.0-85122695172
57217080684,2-s2.0-85142924316
 57986541000,2-s2.0-85142924316
 14017130300,2-s2.0-85142924316
57916330700,2-s2.0-85153854890
 58202547200,2-s2.0-85153854890
 58202547300,2-s2.0-85153854890
 58202069700,2-s2.0-85153854890
 58191023900,2-s2.0-85153854890
6701548751,2-s2.0-85149835506
 41763223100,2-s2.0-85149835506
25122127900,2-s2.0-85122776800
 57218404238,2-s2.0-85122776800
 7401777066,2-s2.0-85122776800
 7102600334,2-s2.0-85122776800
 7403237682,2-s2.0-85122776800
7003771427,2-s2.0-85131583459
 7003908669,2-s2.0-85131583459
 57216178424,2-s2.0-85131583459
57766132400,2-s2.0-85148622025
 57226570362,2-s2.0-85148622025
 57221471289,2-s2.0-85148622025
35183295500,2-s2.0-85146245456
54890793700,2-s2.0-85145597390
57647179100,2-s2.0-85134046365
 26639544200,2-s2.0-85134046365
 57205906179,2-s2.0-85134046365
57359337300,2-s2.0-85144752078
 7003472684,2-s2.0-85144752078
 15020018800,2-s2.0-85144752078
57191881173,2-s2.0-85133325732
 26031121100,2-s2.0-85133325732
25722913600,2-s2.0-85149182678
 55636460100,2-s2.0-85149182678
 57203368739,2-s2.0-85149182678
57210121237,2-s2.0-85142865266
 56242780800,2-s2.0-85142865266
57217102471,2-s2.0-85142782206
 57215775534,2-s2.0-85142782206
 55738067800,2-s2.0-85142782206
 57225417409,2-s2.0-85142782206
 55971794900,2-s2.0-85142782206
57973849700,2-s2.0-85148024604
 57200956683,2-s2.0-85148024604
 6506918479,2-s2.0-85148024604
57219392115,2-s2.0-85148620977
 57219383871,2-s2.0-85148620977
 57203369135,2-s2.0-85148620977
 55885490100,2-s2.0-85148620977
 7003655166,2-s2.0-85148620977
35301815500,2-s2.0-85143868074
 56815081000,2-s2.0-85143868074
 36476163700,2-s2.0-85143868074
 35230017200,2-s2.0-85143868074
 56940231900,2-s2.0-85143868074
 55400232100,2-s2.0-85143868074
 26640171700,2-s2.0-85143868074
57920583600,2-s2.0-85139465163
 57219120892,2-s2.0-85139465163
13403005200,2-s2.0-85150666722
 35431973400,2-s2.0-85150666722
 57224769182,2-s2.0-85150666722
 57201381119,2-s2.0-85150666722
 6508182907,2-s2.0-85150666722
 7003697403,2-s2.0-85150666722
57350793600,2-s2.0-85156245421
 55323002800,2-s2.0-85156245421
 58578672600,2-s2.0-85156245421
 7006830974,2-s2.0-85156245421
 7004241344,2-s2.0-85156245421
 55572048600,2-s2.0-85156245421
 6603428937,2-s2.0-85156245421
 55332776600,2-s2.0-85156245421
35885749400,2-s2.0-85151857270
 57223365103,2-s2.0-85151857270
 7003584299,2-s2.0-85151857270
 18635259700,2-s2.0-85151857270
 35324487800,2-s2.0-85151857270
 7006592652,2-s2.0-85151857270
 22979524500,2-s2.0-85151857270
 35320396900,2-s2.0-85151857270
 7005055410,2-s2.0-85151857270
57215321206,2-s2.0-85149877859
 8552776700,2-s2.0-85149877859
57208700859,2-s2.0-85147714008
 58038920700,2-s2.0-85147714008
57200543240,2-s2.0-85160946213
57914508400,2-s2.0-85167778916
 58534597200,2-s2.0-85167778916
 35248593200,2-s2.0-85167778916
57414684600,2-s2.0-85147544683
 56298544800,2-s2.0-85147544683
 57219256205,2-s2.0-85147544683
 58093804300,2-s2.0-85147544683
 10141996500,2-s2.0-85147544683
55226047900,2-s2.0-85146897222
 57197004261,2-s2.0-85146897222
 6602151200,2-s2.0-85146897222
 7005984502,2-s2.0-85146897222
